"The labour force among permanent residents aged 18-65 years by time, quarter, district, place of residence, age and gender <em>[ARESTK1]</em> "

"time","district","age","gender","Labour force in average per month","Unemployment in average per month"
"2016","Ivittuut","50-54 years","Women",0,0
"2016","Ivittuut","55-59 years","Men",0,0
"2016","Ivittuut","55-59 years","Women",0,0
"2016","Ivittuut","Over 60 years","Men",0,0
"2016","Ivittuut","Over 60 years","Women",0,0
"2016","Paamiut","18-19 years","Men",14,2
"2016","Paamiut","18-19 years","Women",7,4
"2016","Paamiut","20-24 years","Men",49,7
"2016","Paamiut","20-24 years","Women",33,9
"2016","Paamiut","25-29 years","Men",40,6
"2016","Paamiut","25-29 years","Women",41,7
"2016","Paamiut","30-34 years","Men",41,6
"2016","Paamiut","30-34 years","Women",28,5
"2016","Paamiut","35-39 years","Men",35,5
"2016","Paamiut","35-39 years","Women",22,5
"2016","Paamiut","40-44 years","Men",24,3
"2016","Paamiut","40-44 years","Women",23,3
"2016","Paamiut","45-49 years","Men",47,5
"2016","Paamiut","45-49 years","Women",30,2
"2016","Paamiut","50-54 years","Men",66,7
"2016","Paamiut","50-54 years","Women",45,3
"2016","Paamiut","55-59 years","Men",52,8
"2016","Paamiut","55-59 years","Women",34,4
"2016","Paamiut","Over 60 years","Men",39,3
"2016","Paamiut","Over 60 years","Women",20,2
"2016","Nuuk","18-19 years","Men",93,8
"2016","Nuuk","18-19 years","Women",77,6
"2016","Nuuk","20-24 years","Men",433,38
"2016","Nuuk","20-24 years","Women",367,21
"2016","Nuuk","25-29 years","Men",577,35
"2016","Nuuk","25-29 years","Women",486,29
"2016","Nuuk","30-34 years","Men",570,28
"2016","Nuuk","30-34 years","Women",571,21
"2016","Nuuk","35-39 years","Men",573,27
"2016","Nuuk","35-39 years","Women",506,16
"2016","Nuuk","40-44 years","Men",486,16
"2016","Nuuk","40-44 years","Women",400,11
"2016","Nuuk","45-49 years","Men",572,32
"2016","Nuuk","45-49 years","Women",509,26
"2016","Nuuk","50-54 years","Men",727,48
"2016","Nuuk","50-54 years","Women",642,35
"2016","Nuuk","55-59 years","Men",596,35
"2016","Nuuk","55-59 years","Women",463,22
"2016","Nuuk","Over 60 years","Men",391,26
"2016","Nuuk","Over 60 years","Women",299,12
"2016","Maniitsoq","18-19 years","Men",29,3
"2016","Maniitsoq","18-19 years","Women",19,3
"2016","Maniitsoq","20-24 years","Men",90,6
"2016","Maniitsoq","20-24 years","Women",59,8
"2016","Maniitsoq","25-29 years","Men",98,9
"2016","Maniitsoq","25-29 years","Women",72,6
"2016","Maniitsoq","30-34 years","Men",89,4
"2016","Maniitsoq","30-34 years","Women",80,6
"2016","Maniitsoq","35-39 years","Men",86,4
"2016","Maniitsoq","35-39 years","Women",70,6
"2016","Maniitsoq","40-44 years","Men",78,3
"2016","Maniitsoq","40-44 years","Women",53,3
"2016","Maniitsoq","45-49 years","Men",99,6
"2016","Maniitsoq","45-49 years","Women",82,4
"2016","Maniitsoq","50-54 years","Men",127,4
"2016","Maniitsoq","50-54 years","Women",114,5
"2016","Maniitsoq","55-59 years","Men",115,5
"2016","Maniitsoq","55-59 years","Women",91,4
"2016","Maniitsoq","Over 60 years","Men",90,2
"2016","Maniitsoq","Over 60 years","Women",44,2
"2016","Sisimiut","18-19 years","Men",48,4
"2016","Sisimiut","18-19 years","Women",44,5
"2016","Sisimiut","20-24 years","Men",167,9
"2016","Sisimiut","20-24 years","Women",146,12
"2016","Sisimiut","25-29 years","Men",202,9
"2016","Sisimiut","25-29 years","Women",148,13
"2016","Sisimiut","30-34 years","Men",175,6
"2016","Sisimiut","30-34 years","Women",130,4
"2016","Sisimiut","35-39 years","Men",131,4
"2016","Sisimiut","35-39 years","Women",125,7
"2016","Sisimiut","40-44 years","Men",130,5
"2016","Sisimiut","40-44 years","Women",134,4
"2016","Sisimiut","45-49 years","Men",237,9
"2016","Sisimiut","45-49 years","Women",192,10
"2016","Sisimiut","50-54 years","Men",212,7
"2016","Sisimiut","50-54 years","Women",196,7
"2016","Sisimiut","55-59 years","Men",190,8
"2016","Sisimiut","55-59 years","Women",160,4
"2016","Sisimiut","Over 60 years","Men",131,5
"2016","Sisimiut","Over 60 years","Women",80,3
"2016","Kangaatsiaq","18-19 years","Men",10,2
"2016","Kangaatsiaq","18-19 years","Women",8,3
"2016","Kangaatsiaq","20-24 years","Men",33,6
"2016","Kangaatsiaq","20-24 years","Women",20,7
"2016","Kangaatsiaq","25-29 years","Men",37,6
"2016","Kangaatsiaq","25-29 years","Women",33,5
"2016","Kangaatsiaq","30-34 years","Men",45,5
"2016","Kangaatsiaq","30-34 years","Women",27,5
"2016","Kangaatsiaq","35-39 years","Men",18,1
"2016","Kangaatsiaq","35-39 years","Women",18,2
"2016","Kangaatsiaq","40-44 years","Men",18,1
"2016","Kangaatsiaq","40-44 years","Women",17,1
"2016","Kangaatsiaq","45-49 years","Men",29,2
"2016","Kangaatsiaq","45-49 years","Women",37,4
"2016","Kangaatsiaq","50-54 years","Men",41,2
"2016","Kangaatsiaq","50-54 years","Women",29,3
"2016","Kangaatsiaq","55-59 years","Men",44,4
"2016","Kangaatsiaq","55-59 years","Women",26,2
"2016","Kangaatsiaq","Over 60 years","Men",27,0
"2016","Kangaatsiaq","Over 60 years","Women",9,1
"2016","Aasiaat","18-19 years","Men",18,0
"2016","Aasiaat","18-19 years","Women",25,2
"2016","Aasiaat","20-24 years","Men",86,6
"2016","Aasiaat","20-24 years","Women",61,7
"2016","Aasiaat","25-29 years","Men",92,6
"2016","Aasiaat","25-29 years","Women",55,8
"2016","Aasiaat","30-34 years","Men",95,6
"2016","Aasiaat","30-34 years","Women",60,3
"2016","Aasiaat","35-39 years","Men",58,2
"2016","Aasiaat","35-39 years","Women",64,4
"2016","Aasiaat","40-44 years","Men",51,3
"2016","Aasiaat","40-44 years","Women",43,2
"2016","Aasiaat","45-49 years","Men",109,7
"2016","Aasiaat","45-49 years","Women",90,4
"2016","Aasiaat","50-54 years","Men",128,7
"2016","Aasiaat","50-54 years","Women",91,5
"2016","Aasiaat","55-59 years","Men",100,4
"2016","Aasiaat","55-59 years","Women",65,2
"2016","Aasiaat","Over 60 years","Men",55,3
"2016","Aasiaat","Over 60 years","Women",39,0
"2016","Qasigiannguit","18-19 years","Men",4,1
"2016","Qasigiannguit","18-19 years","Women",9,1
"2016","Qasigiannguit","20-24 years","Men",27,1
"2016","Qasigiannguit","20-24 years","Women",23,3
"2016","Qasigiannguit","25-29 years","Men",42,2
"2016","Qasigiannguit","25-29 years","Women",29,2
"2016","Qasigiannguit","30-34 years","Men",30,2
"2016","Qasigiannguit","30-34 years","Women",26,1
"2016","Qasigiannguit","35-39 years","Men",29,2
"2016","Qasigiannguit","35-39 years","Women",20,1
"2016","Qasigiannguit","40-44 years","Men",34,4
"2016","Qasigiannguit","40-44 years","Women",31,1
"2016","Qasigiannguit","45-49 years","Men",43,3
"2016","Qasigiannguit","45-49 years","Women",28,2
"2016","Qasigiannguit","50-54 years","Men",44,1
"2016","Qasigiannguit","50-54 years","Women",37,1
"2016","Qasigiannguit","55-59 years","Men",33,2
"2016","Qasigiannguit","55-59 years","Women",26,1
"2016","Qasigiannguit","Over 60 years","Men",27,1
"2016","Qasigiannguit","Over 60 years","Women",24,1
"2016","Ilulissat","18-19 years","Men",28,3
"2016","Ilulissat","18-19 years","Women",21,4
"2016","Ilulissat","20-24 years","Men",118,6
"2016","Ilulissat","20-24 years","Women",103,11
"2016","Ilulissat","25-29 years","Men",145,5
"2016","Ilulissat","25-29 years","Women",137,9
"2016","Ilulissat","30-34 years","Men",139,8
"2016","Ilulissat","30-34 years","Women",138,6
"2016","Ilulissat","35-39 years","Men",138,4
"2016","Ilulissat","35-39 years","Women",118,8
"2016","Ilulissat","40-44 years","Men",136,5
"2016","Ilulissat","40-44 years","Women",98,3
"2016","Ilulissat","45-49 years","Men",172,6
"2016","Ilulissat","45-49 years","Women",139,5
"2016","Ilulissat","50-54 years","Men",190,6
"2016","Ilulissat","50-54 years","Women",163,5
"2016","Ilulissat","55-59 years","Men",140,4
"2016","Ilulissat","55-59 years","Women",107,3
"2016","Ilulissat","Over 60 years","Men",88,1
"2016","Ilulissat","Over 60 years","Women",64,2
"2016","Qeqertarsuaq","18-19 years","Men",7,2
"2016","Qeqertarsuaq","18-19 years","Women",5,2
"2016","Qeqertarsuaq","20-24 years","Men",18,2
"2016","Qeqertarsuaq","20-24 years","Women",22,4
"2016","Qeqertarsuaq","25-29 years","Men",17,3
"2016","Qeqertarsuaq","25-29 years","Women",11,3
"2016","Qeqertarsuaq","30-34 years","Men",21,2
"2016","Qeqertarsuaq","30-34 years","Women",23,2
"2016","Qeqertarsuaq","35-39 years","Men",14,1
"2016","Qeqertarsuaq","35-39 years","Women",15,2
"2016","Qeqertarsuaq","40-44 years","Men",24,0
"2016","Qeqertarsuaq","40-44 years","Women",14,0
"2016","Qeqertarsuaq","45-49 years","Men",22,2
"2016","Qeqertarsuaq","45-49 years","Women",22,0
"2016","Qeqertarsuaq","50-54 years","Men",34,2
"2016","Qeqertarsuaq","50-54 years","Women",32,1
"2016","Qeqertarsuaq","55-59 years","Men",28,1
"2016","Qeqertarsuaq","55-59 years","Women",28,2
"2016","Qeqertarsuaq","Over 60 years","Men",15,0
"2016","Qeqertarsuaq","Over 60 years","Women",13,1
"2016","Uummannaq","18-19 years","Men",22,3
"2016","Uummannaq","18-19 years","Women",16,3
"2016","Uummannaq","20-24 years","Men",87,6
"2016","Uummannaq","20-24 years","Women",61,7
"2016","Uummannaq","25-29 years","Men",69,3
"2016","Uummannaq","25-29 years","Women",58,6
"2016","Uummannaq","30-34 years","Men",59,2
"2016","Uummannaq","30-34 years","Women",50,3
"2016","Uummannaq","35-39 years","Men",41,2
"2016","Uummannaq","35-39 years","Women",46,2
"2016","Uummannaq","40-44 years","Men",56,2
"2016","Uummannaq","40-44 years","Women",41,2
"2016","Uummannaq","45-49 years","Men",66,2
"2016","Uummannaq","45-49 years","Women",66,4
"2016","Uummannaq","50-54 years","Men",101,3
"2016","Uummannaq","50-54 years","Women",75,3
"2016","Uummannaq","55-59 years","Men",77,3
"2016","Uummannaq","55-59 years","Women",52,2
"2016","Uummannaq","Over 60 years","Men",53,2
"2016","Uummannaq","Over 60 years","Women",36,1
"2016","Upernavik","18-19 years","Men",16,1
"2016","Upernavik","18-19 years","Women",13,3
"2016","Upernavik","20-24 years","Men",81,7
"2016","Upernavik","20-24 years","Women",55,13
"2016","Upernavik","25-29 years","Men",81,3
"2016","Upernavik","25-29 years","Women",52,8
"2016","Upernavik","30-34 years","Men",67,4
"2016","Upernavik","30-34 years","Women",46,5
"2016","Upernavik","35-39 years","Men",87,3
"2016","Upernavik","35-39 years","Women",56,6
"2016","Upernavik","40-44 years","Men",64,3
"2016","Upernavik","40-44 years","Women",64,5
"2016","Upernavik","45-49 years","Men",85,3
"2016","Upernavik","45-49 years","Women",51,3
"2016","Upernavik","50-54 years","Men",109,3
"2016","Upernavik","50-54 years","Women",61,3
"2016","Upernavik","55-59 years","Men",77,2
"2016","Upernavik","55-59 years","Women",41,1
"2016","Upernavik","Over 60 years","Men",41,1
"2016","Upernavik","Over 60 years","Women",17,0
"2016","Qaanaaq","18-19 years","Men",3,1
"2016","Qaanaaq","18-19 years","Women",3,1
"2016","Qaanaaq","20-24 years","Men",19,4
"2016","Qaanaaq","20-24 years","Women",15,5
"2016","Qaanaaq","25-29 years","Men",22,3
"2016","Qaanaaq","25-29 years","Women",15,3
"2016","Qaanaaq","30-34 years","Men",15,4
"2016","Qaanaaq","30-34 years","Women",18,3
"2016","Qaanaaq","35-39 years","Men",15,4
"2016","Qaanaaq","35-39 years","Women",10,1
"2016","Qaanaaq","40-44 years","Men",17,3
"2016","Qaanaaq","40-44 years","Women",7,1
"2016","Qaanaaq","45-49 years","Men",24,5
"2016","Qaanaaq","45-49 years","Women",18,3
"2016","Qaanaaq","50-54 years","Men",26,4
"2016","Qaanaaq","50-54 years","Women",26,4
"2016","Qaanaaq","55-59 years","Men",19,2
"2016","Qaanaaq","55-59 years","Women",20,2
"2016","Qaanaaq","Over 60 years","Men",6,1
"2016","Qaanaaq","Over 60 years","Women",7,1
"2016","Tasiilaq","18-19 years","Men",25,12
"2016","Tasiilaq","18-19 years","Women",25,11
"2016","Tasiilaq","20-24 years","Men",70,22
"2016","Tasiilaq","20-24 years","Women",64,21
"2016","Tasiilaq","25-29 years","Men",80,15
"2016","Tasiilaq","25-29 years","Women",72,27
"2016","Tasiilaq","30-34 years","Men",81,17
"2016","Tasiilaq","30-34 years","Women",71,21
"2016","Tasiilaq","35-39 years","Men",64,14
"2016","Tasiilaq","35-39 years","Women",68,20
"2016","Tasiilaq","40-44 years","Men",70,12
"2016","Tasiilaq","40-44 years","Women",49,7
"2016","Tasiilaq","45-49 years","Men",83,19
"2016","Tasiilaq","45-49 years","Women",83,17
"2016","Tasiilaq","50-54 years","Men",83,16
"2016","Tasiilaq","50-54 years","Women",72,20
"2016","Tasiilaq","55-59 years","Men",69,14
"2016","Tasiilaq","55-59 years","Women",42,10
"2016","Tasiilaq","Over 60 years","Men",40,7
"2016","Tasiilaq","Over 60 years","Women",31,5
"2016","Ittoqqortoormiit","18-19 years","Men",2,0
"2016","Ittoqqortoormiit","18-19 years","Women",2,1
"2016","Ittoqqortoormiit","20-24 years","Men",11,3
"2016","Ittoqqortoormiit","20-24 years","Women",5,2
"2016","Ittoqqortoormiit","25-29 years","Men",12,1
"2016","Ittoqqortoormiit","25-29 years","Women",11,2
"2016","Ittoqqortoormiit","30-34 years","Men",12,1
"2016","Ittoqqortoormiit","30-34 years","Women",12,3
"2016","Ittoqqortoormiit","35-39 years","Men",9,1
"2016","Ittoqqortoormiit","35-39 years","Women",12,1
"2016","Ittoqqortoormiit","40-44 years","Men",10,1
"2016","Ittoqqortoormiit","40-44 years","Women",7,2
"2016","Ittoqqortoormiit","45-49 years","Men",9,2
"2016","Ittoqqortoormiit","45-49 years","Women",3,1
"2016","Ittoqqortoormiit","50-54 years","Men",7,1
"2016","Ittoqqortoormiit","50-54 years","Women",13,2
"2016","Ittoqqortoormiit","55-59 years","Men",11,1
"2016","Ittoqqortoormiit","55-59 years","Women",5,0
"2016","Ittoqqortoormiit","Over 60 years","Men",9,1
"2016","Ittoqqortoormiit","Over 60 years","Women",4,1
"2017","Nanortalik","18-19 years","Men",10,3
"2017","Nanortalik","18-19 years","Women",10,3
"2017","Nanortalik","20-24 years","Men",51,11
"2017","Nanortalik","20-24 years","Women",29,8
"2017","Nanortalik","25-29 years","Men",51,12
"2017","Nanortalik","25-29 years","Women",27,5
"2017","Nanortalik","30-34 years","Men",43,7
"2017","Nanortalik","30-34 years","Women",34,6
"2017","Nanortalik","35-39 years","Men",46,12
"2017","Nanortalik","35-39 years","Women",31,6
"2017","Nanortalik","40-44 years","Men",33,6
"2017","Nanortalik","40-44 years","Women",22,3
"2017","Nanortalik","45-49 years","Men",45,5
"2017","Nanortalik","45-49 years","Women",28,3
"2017","Nanortalik","50-54 years","Men",57,7
"2017","Nanortalik","50-54 years","Women",53,7
"2017","Nanortalik","55-59 years","Men",54,8
"2017","Nanortalik","55-59 years","Women",41,5
"2017","Nanortalik","Over 60 years","Men",48,4
"2017","Nanortalik","Over 60 years","Women",25,2
"2017","Qaqortoq","18-19 years","Men",17,3
"2017","Qaqortoq","18-19 years","Women",32,3
"2017","Qaqortoq","20-24 years","Men",91,15
"2017","Qaqortoq","20-24 years","Women",71,8
"2017","Qaqortoq","25-29 years","Men",88,12
"2017","Qaqortoq","25-29 years","Women",83,9
"2017","Qaqortoq","30-34 years","Men",85,8
"2017","Qaqortoq","30-34 years","Women",89,6
"2017","Qaqortoq","35-39 years","Men",62,4
"2017","Qaqortoq","35-39 years","Women",59,5
"2017","Qaqortoq","40-44 years","Men",58,5
"2017","Qaqortoq","40-44 years","Women",55,5
"2017","Qaqortoq","45-49 years","Men",67,5
"2017","Qaqortoq","45-49 years","Women",71,4
"2017","Qaqortoq","50-54 years","Men",129,16
"2017","Qaqortoq","50-54 years","Women",102,5
"2017","Qaqortoq","55-59 years","Men",103,13
"2017","Qaqortoq","55-59 years","Women",89,4
"2017","Qaqortoq","Over 60 years","Men",90,14
"2017","Qaqortoq","Over 60 years","Women",78,5
"2017","Narsaq","18-19 years","Men",6,2
"2017","Narsaq","18-19 years","Women",12,4
"2017","Narsaq","20-24 years","Men",36,6
"2017","Narsaq","20-24 years","Women",25,5
"2017","Narsaq","25-29 years","Men",39,8
"2017","Narsaq","25-29 years","Women",38,6
"2017","Narsaq","30-34 years","Men",34,5
"2017","Narsaq","30-34 years","Women",32,6
"2017","Narsaq","35-39 years","Men",40,5
"2017","Narsaq","35-39 years","Women",28,2
"2017","Narsaq","40-44 years","Men",27,3
"2017","Narsaq","40-44 years","Women",26,2
"2017","Narsaq","45-49 years","Men",30,7
"2017","Narsaq","45-49 years","Women",35,1
"2017","Narsaq","50-54 years","Men",69,10
"2017","Narsaq","50-54 years","Women",56,6
"2017","Narsaq","55-59 years","Men",69,7
"2017","Narsaq","55-59 years","Women",53,1
"2017","Narsaq","Over 60 years","Men",51,7
"2017","Narsaq","Over 60 years","Women",33,1
"2017","Ivittuut","18-19 years","Men",0,0
"2017","Ivittuut","18-19 years","Women",0,0
"2017","Ivittuut","20-24 years","Men",0,0
"2017","Ivittuut","20-24 years","Women",0,0
"2017","Ivittuut","25-29 years","Men",0,0
"2017","Ivittuut","25-29 years","Women",0,0
"2017","Ivittuut","30-34 years","Men",0,0
"2017","Ivittuut","30-34 years","Women",0,0
"2017","Ivittuut","35-39 years","Men",0,0
"2017","Ivittuut","35-39 years","Women",0,0
"2017","Ivittuut","40-44 years","Men",0,0
"2017","Ivittuut","40-44 years","Women",0,0
"2017","Ivittuut","45-49 years","Men",0,0
"2017","Ivittuut","45-49 years","Women",0,0
"2017","Ivittuut","50-54 years","Men",0,0
"2017","Ivittuut","50-54 years","Women",0,0
"2017","Ivittuut","55-59 years","Men",0,0
"2017","Ivittuut","55-59 years","Women",0,0
"2017","Ivittuut","Over 60 years","Men",0,0
"2017","Ivittuut","Over 60 years","Women",0,0
"2017","Paamiut","18-19 years","Men",17,3
"2017","Paamiut","18-19 years","Women",8,2
"2017","Paamiut","20-24 years","Men",43,7
"2017","Paamiut","20-24 years","Women",35,10
"2017","Paamiut","25-29 years","Men",39,7
"2017","Paamiut","25-29 years","Women",35,7
"2017","Paamiut","30-34 years","Men",36,6
"2017","Paamiut","30-34 years","Women",32,6
"2017","Paamiut","35-39 years","Men",40,6
"2017","Paamiut","35-39 years","Women",20,3
"2017","Paamiut","40-44 years","Men",26,4
"2017","Paamiut","40-44 years","Women",20,4
"2017","Paamiut","45-49 years","Men",37,2
"2017","Paamiut","45-49 years","Women",24,2
"2017","Paamiut","50-54 years","Men",55,5
"2017","Paamiut","50-54 years","Women",45,2
"2017","Paamiut","55-59 years","Men",54,6
"2017","Paamiut","55-59 years","Women",38,3
"2017","Paamiut","Over 60 years","Men",47,3
"2017","Paamiut","Over 60 years","Women",20,2
"2017","Nuuk","18-19 years","Men",90,7
"2017","Nuuk","18-19 years","Women",78,6
"2017","Nuuk","20-24 years","Men",439,30
"2017","Nuuk","20-24 years","Women",369,18
"2017","Nuuk","25-29 years","Men",562,24
"2017","Nuuk","25-29 years","Women",510,25
"2017","Nuuk","30-34 years","Men",608,25
"2017","Nuuk","30-34 years","Women",584,18
"2017","Nuuk","35-39 years","Men",583,30
"2017","Nuuk","35-39 years","Women",554,16
"2017","Nuuk","40-44 years","Men",511,15
"2017","Nuuk","40-44 years","Women",406,8
"2017","Nuuk","45-49 years","Men",540,17
"2017","Nuuk","45-49 years","Women",481,23
"2017","Nuuk","50-54 years","Men",723,41
"2017","Nuuk","50-54 years","Women",645,24
"2017","Nuuk","55-59 years","Men",628,31
"2017","Nuuk","55-59 years","Women",488,21
"2017","Nuuk","Over 60 years","Men",470,27
"2017","Nuuk","Over 60 years","Women",358,13
"2017","Maniitsoq","18-19 years","Men",30,3
"2017","Maniitsoq","18-19 years","Women",16,2
"2017","Maniitsoq","20-24 years","Men",95,7
"2017","Maniitsoq","20-24 years","Women",62,8
"2017","Maniitsoq","25-29 years","Men",97,5
"2017","Maniitsoq","25-29 years","Women",64,4
"2017","Maniitsoq","30-34 years","Men",76,5
"2017","Maniitsoq","30-34 years","Women",69,4
"2017","Maniitsoq","35-39 years","Men",95,6
"2017","Maniitsoq","35-39 years","Women",72,6
"2017","Maniitsoq","40-44 years","Men",79,4
"2017","Maniitsoq","40-44 years","Women",50,3
"2017","Maniitsoq","45-49 years","Men",89,7
"2017","Maniitsoq","45-49 years","Women",77,3
"2017","Maniitsoq","50-54 years","Men",122,5
"2017","Maniitsoq","50-54 years","Women",101,5
"2017","Maniitsoq","55-59 years","Men",114,8
"2017","Maniitsoq","55-59 years","Women",97,4
"2017","Maniitsoq","Over 60 years","Men",105,3
"2017","Maniitsoq","Over 60 years","Women",63,2
"2017","Sisimiut","18-19 years","Men",39,3
"2017","Sisimiut","18-19 years","Women",37,3
"2017","Sisimiut","20-24 years","Men",166,7
"2017","Sisimiut","20-24 years","Women",144,10
"2017","Sisimiut","25-29 years","Men",228,6
"2017","Sisimiut","25-29 years","Women",159,13
"2017","Sisimiut","30-34 years","Men",187,8
"2017","Sisimiut","30-34 years","Women",141,9
"2017","Sisimiut","35-39 years","Men",140,3
"2017","Sisimiut","35-39 years","Women",151,6
"2017","Sisimiut","40-44 years","Men",134,5
"2017","Sisimiut","40-44 years","Women",124,4
"2017","Sisimiut","45-49 years","Men",203,7
"2017","Sisimiut","45-49 years","Women",166,6
"2017","Sisimiut","50-54 years","Men",236,7
"2017","Sisimiut","50-54 years","Women",210,6
"2017","Sisimiut","55-59 years","Men",190,6
"2017","Sisimiut","55-59 years","Women",164,3
"2017","Sisimiut","Over 60 years","Men",162,5
"2017","Sisimiut","Over 60 years","Women",104,4
"2017","Kangaatsiaq","18-19 years","Men",12,1
"2017","Kangaatsiaq","18-19 years","Women",6,1
"2017","Kangaatsiaq","20-24 years","Men",27,4
"2017","Kangaatsiaq","20-24 years","Women",24,7
"2017","Kangaatsiaq","25-29 years","Men",44,5
"2017","Kangaatsiaq","25-29 years","Women",34,6
"2017","Kangaatsiaq","30-34 years","Men",42,5
"2017","Kangaatsiaq","30-34 years","Women",27,2
"2017","Kangaatsiaq","35-39 years","Men",22,3
"2017","Kangaatsiaq","35-39 years","Women",27,7
"2017","Kangaatsiaq","40-44 years","Men",19,1
"2017","Kangaatsiaq","40-44 years","Women",14,1
"2017","Kangaatsiaq","45-49 years","Men",21,2
"2017","Kangaatsiaq","45-49 years","Women",34,4
"2017","Kangaatsiaq","50-54 years","Men",46,3
"2017","Kangaatsiaq","50-54 years","Women",33,3
"2017","Kangaatsiaq","55-59 years","Men",44,4
"2017","Kangaatsiaq","55-59 years","Women",25,1
"2017","Kangaatsiaq","Over 60 years","Men",30,1
"2017","Kangaatsiaq","Over 60 years","Women",14,1
"2017","Aasiaat","18-19 years","Men",20,2
"2017","Aasiaat","18-19 years","Women",24,1
"2017","Aasiaat","20-24 years","Men",80,7
"2017","Aasiaat","20-24 years","Women",69,10
"2017","Aasiaat","25-29 years","Men",101,6
"2017","Aasiaat","25-29 years","Women",61,5
"2017","Aasiaat","30-34 years","Men",82,6
"2017","Aasiaat","30-34 years","Women",63,3
"2017","Aasiaat","35-39 years","Men",69,4
"2017","Aasiaat","35-39 years","Women",58,4
"2017","Aasiaat","40-44 years","Men",41,3
"2017","Aasiaat","40-44 years","Women",53,1
"2017","Aasiaat","45-49 years","Men",101,7
"2017","Aasiaat","45-49 years","Women",77,4
"2017","Aasiaat","50-54 years","Men",123,12
"2017","Aasiaat","50-54 years","Women",94,4
"2017","Aasiaat","55-59 years","Men",108,6
"2017","Aasiaat","55-59 years","Women",71,3
"2017","Aasiaat","Over 60 years","Men",61,2
"2017","Aasiaat","Over 60 years","Women",49,1
"2017","Qasigiannguit","18-19 years","Men",3,0
"2017","Qasigiannguit","18-19 years","Women",5,1
"2017","Qasigiannguit","20-24 years","Men",27,2
"2017","Qasigiannguit","20-24 years","Women",25,3
"2017","Qasigiannguit","25-29 years","Men",33,2
"2017","Qasigiannguit","25-29 years","Women",29,1
"2017","Qasigiannguit","30-34 years","Men",32,1
"2017","Qasigiannguit","30-34 years","Women",29,1
"2017","Qasigiannguit","35-39 years","Men",31,2
"2017","Qasigiannguit","35-39 years","Women",22,1
"2017","Qasigiannguit","40-44 years","Men",32,2
"2017","Qasigiannguit","40-44 years","Women",27,1
"2017","Qasigiannguit","45-49 years","Men",37,3
"2017","Qasigiannguit","45-49 years","Women",28,1
"2017","Qasigiannguit","50-54 years","Men",43,1
"2017","Qasigiannguit","50-54 years","Women",38,1
"2017","Qasigiannguit","55-59 years","Men",34,1
"2017","Qasigiannguit","55-59 years","Women",28,1
"2017","Qasigiannguit","Over 60 years","Men",25,2
"2017","Qasigiannguit","Over 60 years","Women",24,0
"2017","Ilulissat","18-19 years","Men",31,3
"2017","Ilulissat","18-19 years","Women",16,1
"2017","Ilulissat","20-24 years","Men",101,4
"2017","Ilulissat","20-24 years","Women",88,8
"2017","Ilulissat","25-29 years","Men",144,4
"2017","Ilulissat","25-29 years","Women",140,5
"2017","Ilulissat","30-34 years","Men",143,5
"2017","Ilulissat","30-34 years","Women",136,6
"2017","Ilulissat","35-39 years","Men",131,3
"2017","Ilulissat","35-39 years","Women",118,4
"2017","Ilulissat","40-44 years","Men",128,5
"2017","Ilulissat","40-44 years","Women",104,4
"2017","Ilulissat","45-49 years","Men",163,5
"2017","Ilulissat","45-49 years","Women",135,4
"2017","Ilulissat","50-54 years","Men",186,6
"2017","Ilulissat","50-54 years","Women",156,4
"2017","Ilulissat","55-59 years","Men",125,3
"2017","Ilulissat","55-59 years","Women",115,3
"2017","Ilulissat","Over 60 years","Men",114,3
"2017","Ilulissat","Over 60 years","Women",75,2
"2017","Qeqertarsuaq","18-19 years","Men",4,1
"2017","Qeqertarsuaq","18-19 years","Women",4,1
"2017","Qeqertarsuaq","20-24 years","Men",24,4
"2017","Qeqertarsuaq","20-24 years","Women",23,3
"2017","Qeqertarsuaq","25-29 years","Men",17,3
"2017","Qeqertarsuaq","25-29 years","Women",24,3
"2017","Qeqertarsuaq","30-34 years","Men",20,2
"2017","Qeqertarsuaq","30-34 years","Women",20,3
"2017","Qeqertarsuaq","35-39 years","Men",8,0
"2017","Qeqertarsuaq","35-39 years","Women",17,2
"2017","Qeqertarsuaq","40-44 years","Men",19,1
"2017","Qeqertarsuaq","40-44 years","Women",14,0
"2017","Qeqertarsuaq","45-49 years","Men",16,0
"2017","Qeqertarsuaq","45-49 years","Women",25,1
"2017","Qeqertarsuaq","50-54 years","Men",41,4
"2017","Qeqertarsuaq","50-54 years","Women",33,1
"2017","Qeqertarsuaq","55-59 years","Men",26,1
"2017","Qeqertarsuaq","55-59 years","Women",29,1
"2017","Qeqertarsuaq","Over 60 years","Men",17,0
"2017","Qeqertarsuaq","Over 60 years","Women",16,1
"2017","Uummannaq","18-19 years","Men",17,1
"2017","Uummannaq","18-19 years","Women",12,2
"2017","Uummannaq","20-24 years","Men",83,3
"2017","Uummannaq","20-24 years","Women",59,5
"2017","Uummannaq","25-29 years","Men",73,2
"2017","Uummannaq","25-29 years","Women",58,4
"2017","Uummannaq","30-34 years","Men",53,1
"2017","Uummannaq","30-34 years","Women",52,3
"2017","Uummannaq","35-39 years","Men",48,2
"2017","Uummannaq","35-39 years","Women",47,2
"2017","Uummannaq","40-44 years","Men",51,1
"2017","Uummannaq","40-44 years","Women",39,1
"2017","Uummannaq","45-49 years","Men",54,2
"2017","Uummannaq","45-49 years","Women",63,3
